transaction_id,order_id,merchant_id,customer_id,order_date,order_amount,currency,payment_method,payment_count,payment_total,payment_statuses,payment_dates,payment_ids,payment_methods,bank_transaction_count,bank_total,bank_references,bank_dates,bank_transaction_types,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,settlement_dates,settlement_ids,settlement_references,settlement_statuses,clean_payment_dates,clean_payment_total,clean_settlement_date,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback,clean_settlement_net,clean_bank_reference
TXN00259,ORD00259,MERCHANT_001,CUST0090,2026-06-19,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-06-20,PAY00259,UPI,1,9999,TXN00259,2026-06-20,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-06-20,SET00259,SET00259,SETTLED,2026-06-20,9999,2026-06-20,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00259
TXN00260,ORD00260,MERCHANT_001,CUST0068,2026-04-02,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-04-02,PAY00260,CARD,1,7999,TXN00260,2026-04-02,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-04-05,SET00260,SET00260,SETTLED,2026-04-02,7999,2026-04-05,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00260
TXN00261,ORD00261,MERCHANT_001,CUST0166,2026-02-14,999,INR,UPI,1.0,999.0,SUCCESS,2026-02-15,PAY00261,UPI,1,999,TXN00261,2026-02-15,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-02-16,SET00261,SET00261,SETTLED,2026-02-15,999,2026-02-16,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00261
TXN00262,ORD00262,MERCHANT_004,CUST0065,2026-05-15,299,INR,UPI,1.0,299.0,SUCCESS,2026-05-15,PAY00262,UPI,1,299,TXN00262,2026-05-15,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-05-16,SET00262,SET00262,SETTLED,2026-05-15,299,2026-05-16,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00262
TXN00263,ORD00263,MERCHANT_004,CUST0244,2026-04-03,2999,INR,UPI,1.0,2999.0,SUCCESS,2026-04-05,PAY00263,UPI,1,2999,TXN00263,2026-04-05,CREDIT,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,2026-04-06,SET00263,SET00263,SETTLED,2026-04-05,2999,2026-04-06,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,TXN00263
TXN00264,ORD00264,MERCHANT_005,CUST0232,2026-02-26,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-02-27,PAY00264,UPI,1,3999,TXN00264,2026-02-27,CREDIT,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,2026-03-01,SET00264,SET00264,SETTLED,2026-02-27,3999,2026-03-01,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,TXN00264
TXN00265,ORD00265,MERCHANT_003,CUST0267,2026-04-28,4999,INR,UPI,0.0,0.0,,,,,1,4999,TXN00265,2026-04-29,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-04-30,SET00265,SET00265,SETTLED,2026-04-29,4999,2026-04-30,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00265
TXN00266,ORD00266,MERCHANT_004,CUST0032,2026-04-13,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-04-14,PAY00266,UPI,1,1999,TXN00266,2026-04-14,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-04-14,SET00266,SET00266,SETTLED,2026-04-14,1999,2026-04-14,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00266
TXN00267,ORD00267,MERCHANT_004,CUST0252,2026-01-19,299,INR,NETBANKING,1.0,299.0,SUCCESS,2026-01-19,PAY00267,NETBANKING,1,299,TXN00267,2026-01-19,CREDIT,1.0,299.0,2.99,0.54,0.0,0.0,0.0,295.47,2026-01-21,SET00267,SET00267,SETTLED,2026-01-19,299,2026-01-21,299.0,2.99,0.54,0.0,0.0,0.0,295.47,TXN00267
TXN00268,ORD00268,MERCHANT_001,CUST0076,2026-02-02,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-02-03,PAY00268,NETBANKING,1,999,TXN00268,2026-02-03,CREDIT,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,2026-02-03,SET00268,SET00268,SETTLED,2026-02-03,999,2026-02-03,999.0,14.98,2.7,0.0,0.0,0.0,981.32,TXN00268
TXN00269,ORD00269,MERCHANT_005,CUST0196,2026-05-16,999,INR,WALLET,1.0,999.0,SUCCESS,2026-05-17,PAY00269,WALLET,1,999,TXN00269,2026-05-17,CREDIT,1.0,999.0,17.98,3.24,0.0,0.0,0.0,977.78,2026-05-17,SET00269,SET00269,SETTLED,2026-05-17,999,2026-05-17,999.0,17.98,3.24,0.0,0.0,0.0,977.78,TXN00269
TXN00270,ORD00270,MERCHANT_005,CUST0259,2026-04-21,299,INR,UPI,1.0,299.0,SUCCESS,2026-04-21,PAY00270,UPI,1,299,TXN00270,2026-04-21,CREDIT,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,2026-04-23,SET00270,SET00270,SETTLED,2026-04-21,299,2026-04-23,299.0,5.98,1.08,0.0,0.0,0.0,291.94,TXN00270
TXN00271,ORD00271,MERCHANT_002,CUST0283,2026-04-21,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-04-21,PAY00271,CARD,1,2499,TXN00271,2026-04-21,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-04-24,SET00271,SET00271,SETTLED,2026-04-21,2499,2026-04-24,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00271
TXN00272,ORD00272,MERCHANT_003,CUST0212,2026-04-27,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-04-27,PAY00272,WALLET,1,1999,TXN00272,2026-04-27,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-04-29,SET00272,SET00272,SETTLED,2026-04-27,1999,2026-04-29,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00272
TXN00273,ORD00273,MERCHANT_003,CUST0049,2026-04-20,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-04-22,PAY00273,NETBANKING,1,1499,TXN00273,2026-04-22,CREDIT,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,2026-04-22,SET00273,SET00273,SETTLED,2026-04-22,1499,2026-04-22,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,TXN00273
TXN00274,ORD00274,MERCHANT_002,CUST0192,2026-06-25,2499,INR,UPI,1.0,2499.0,SUCCESS,2026-06-26,PAY00274,UPI,1,2499,TXN00274,2026-06-26,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-06-27,SET00274,SET00274,SETTLED,2026-06-26,2499,2026-06-27,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00274
TXN00275,ORD00275,MERCHANT_001,CUST0047,2026-01-24,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-01-24,PAY00275,UPI,1,1999,TXN00275,2026-01-24,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-01-27,SET00275,SET00275,SETTLED,2026-01-24,1999,2026-01-27,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00275
TXN00276,ORD00276,MERCHANT_002,CUST0191,2026-05-23,199,INR,NETBANKING,1.0,199.0,SUCCESS,2026-05-24,PAY00276,NETBANKING,1,199,TXN00276,2026-05-24,CREDIT,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,2026-05-26,SET00276,SET00276,SETTLED,2026-05-24,199,2026-05-26,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00276
TXN00277,ORD00277,MERCHANT_004,CUST0063,2026-04-01,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-04-02,PAY00277,WALLET,1,9999,TXN00277,2026-04-02,CREDIT,1.0,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,2026-04-02,SET00277,SET00277,SETTLED,2026-04-02,9999,2026-04-02,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,TXN00277
TXN00278,ORD00278,MERCHANT_003,CUST0027,2026-06-03,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-06-04,PAY00278,NETBANKING,1,999,TXN00278,2026-06-04,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-06-06,SET00278,SET00278,SETTLED,2026-06-04,999,2026-06-06,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00278
TXN00279,ORD00279,MERCHANT_005,CUST0054,2026-05-10,799,INR,CARD,1.0,799.0,SUCCESS,2026-05-12,PAY00279,CARD,1,799,TXN00279,2026-05-12,CREDIT,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,2026-05-11,SET00279,SET00279,SETTLED,2026-05-12,799,2026-05-11,799.0,7.99,1.44,0.0,0.0,0.0,789.57,TXN00279
TXN00280,ORD00280,MERCHANT_002,CUST0247,2026-01-28,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-01-28,PAY00280,NETBANKING,1,1499,TXN00280,2026-01-28,CREDIT,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,2026-01-29,SET00280,SET00280,SETTLED,2026-01-28,1499,2026-01-29,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00280
TXN00281,ORD00281,MERCHANT_003,CUST0059,2026-05-27,799,INR,WALLET,1.0,799.0,SUCCESS,2026-05-29,PAY00281,WALLET,1,799,TXN00281,2026-05-29,CREDIT,1.0,799.0,9.59,1.73,0.0,0.0,0.0,787.68,2026-05-28,SET00281,SET00281,SETTLED,2026-05-29,799,2026-05-28,799.0,9.59,1.73,0.0,0.0,0.0,787.68,TXN00281
TXN00282,ORD00282,MERCHANT_005,CUST0288,2026-06-07,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-06-09,PAY00282,UPI,1,4999,TXN00282,2026-06-09,CREDIT,1.0,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,2026-06-08,SET00282,SET00282,SETTLED,2026-06-09,4999,2026-06-08,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00282
TXN00283,ORD00283,MERCHANT_001,CUST0137,2026-02-16,999,INR,NETBANKING,1.0,999.0,FAILED,2026-02-18,PAY00283,NETBANKING,1,999,TXN00283,2026-02-18,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-02-17,SET00283,SET00283,SETTLED,2026-02-18,999,2026-02-17,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00283
TXN00284,ORD00284,MERCHANT_003,CUST0174,2026-01-02,499,INR,CARD,1.0,499.0,SUCCESS,2026-01-02,PAY00284,CARD,1,499,TXN00284,2026-01-02,CREDIT,1.0,499.0,9.98,1.8,0.0,0.0,0.0,487.22,2026-01-04,SET00284,SET00284,SETTLED,2026-01-02,499,2026-01-04,499.0,9.98,1.8,0.0,0.0,0.0,487.22,TXN00284
TXN00285,ORD00285,MERCHANT_004,CUST0290,2026-01-18,499,INR,UPI,1.0,499.0,SUCCESS,2026-01-18,PAY00285,UPI,1,499,TXN00285,2026-01-18,CREDIT,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,2026-01-19,SET00285,SET00285,SETTLED,2026-01-18,499,2026-01-19,499.0,8.98,1.62,0.0,0.0,0.0,488.4,TXN00285
TXN00286,ORD00286,MERCHANT_005,CUST0047,2026-02-25,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-02-26,PAY00286,WALLET,1,1999,TXN00286,2026-02-26,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-02-27,SET00286,SET00286,SETTLED,2026-02-26,1999,2026-02-27,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00286
TXN00287,ORD00287,MERCHANT_003,CUST0233,2026-02-10,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-02-12,PAY00287,NETBANKING,1,1499,TXN00287,2026-02-12,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-02-11,SET00287,SET00287,SETTLED,2026-02-12,1499,2026-02-11,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00287
TXN00288,ORD00288,MERCHANT_005,CUST0167,2026-06-02,299,INR,UPI,1.0,299.0,FAILED,2026-06-02,PAY00288,UPI,1,299,TXN00288,2026-06-02,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-06-04,SET00288,SET00288,SETTLED,2026-06-02,299,2026-06-04,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00288
TXN00289,ORD00289,MERCHANT_002,CUST0080,2026-06-08,199,INR,UPI,1.0,199.0,SUCCESS,2026-06-08,PAY00289,UPI,1,199,TXN00289,2026-06-08,CREDIT,1.0,199.0,2.39,0.43,0.0,0.0,0.0,196.18,2026-06-09,SET00289,SET00289,SETTLED,2026-06-08,199,2026-06-09,199.0,2.39,0.43,0.0,0.0,0.0,196.18,TXN00289
TXN00290,ORD00290,MERCHANT_004,CUST0140,2026-06-19,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-06-19,PAY00290,WALLET,1,1999,TXN00290,2026-06-19,CREDIT,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,2026-06-22,SET00290,SET00290,SETTLED,2026-06-19,1999,2026-06-22,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,TXN00290
TXN00291,ORD00291,MERCHANT_004,CUST0227,2026-03-11,799,INR,UPI,2.0,1598.0,SUCCESS,2026-03-11,PAY00291|PAY00291_DUP,UPI,1,799,TXN00291,2026-03-11,CREDIT,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,2026-03-12,SET00291,SET00291,SETTLED,2026-03-11,799,2026-03-12,799.0,14.38,2.59,0.0,0.0,0.0,782.03,TXN00291
TXN00292,ORD00292,MERCHANT_004,CUST0177,2026-01-29,999,INR,WALLET,1.0,999.0,SUCCESS,2026-01-29,PAY00292,WALLET,1,999,TXN00292,2026-01-29,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-01-30,SET00292,SET00292,SETTLED,2026-01-29,999,2026-01-30,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00292
TXN00293,ORD00293,MERCHANT_003,CUST0270,2026-01-12,799,INR,WALLET,1.0,799.0,SUCCESS,2026-01-13,PAY00293,WALLET,1,799,TXN00293,2026-01-13,CREDIT,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,2026-01-15,SET00293,SET00293,SETTLED,2026-01-13,799,2026-01-15,799.0,15.98,2.88,0.0,0.0,0.0,780.14,TXN00293
TXN00294,ORD00294,MERCHANT_001,CUST0029,2026-02-22,999,INR,CARD,1.0,999.0,SUCCESS,2026-02-23,PAY00294,CARD,1,999,TXN00294,2026-02-23,CREDIT,2.0,1998.0,19.98,3.6,0.0,0.0,0.0,1974.42,2026-02-24,SET00294|SET00294_DUP,SET00294|SET00294_DUP,SETTLED,2026-02-23,999,2026-02-24,999.0,9.99,1.8,0.0,0.0,0.0,987.21,TXN00294
TXN00295,ORD00295,MERCHANT_003,CUST0071,2026-03-16,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-03-16,PAY00295,UPI,1,1499,TXN00295,2026-03-16,CREDIT,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,2026-03-18,SET00295,SET00295,SETTLED,2026-03-16,1499,2026-03-18,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,TXN00295
TXN00296,ORD00296,MERCHANT_004,CUST0004,2026-04-21,499,INR,CARD,1.0,499.0,SUCCESS,2026-04-22,PAY00296,CARD,1,499,TXN00296,2026-04-22,CREDIT,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,2026-04-22,SET00296,SET00296,SETTLED,2026-04-22,499,2026-04-22,499.0,8.98,1.62,0.0,0.0,0.0,488.4,TXN00296
TXN00297,ORD00297,MERCHANT_005,CUST0195,2026-06-30,799,INR,NETBANKING,1.0,799.0,SUCCESS,2026-06-30,PAY00297,NETBANKING,1,799,TXN00297,2026-06-30,CREDIT,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,2026-07-01,SET00297,SET00297,SETTLED,2026-06-30,799,2026-07-01,799.0,14.38,2.59,0.0,0.0,0.0,782.03,TXN00297
TXN00298,ORD00298,MERCHANT_004,CUST0037,2026-01-11,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-01-11,PAY00298,UPI,1,1999,TXN00298,2026-01-11,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-01-14,SET00298,SET00298,SETTLED,2026-01-11,1999,2026-01-14,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00298
TXN00299,ORD00299,MERCHANT_001,CUST0236,2026-03-22,3999,INR,WALLET,1.0,3999.0,FAILED,2026-03-23,PAY00299,WALLET,1,3999,TXN00299,2026-03-23,CREDIT,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,2026-03-24,SET00299,SET00299,SETTLED,2026-03-23,3999,2026-03-24,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,TXN00299
TXN00300,ORD00300,MERCHANT_004,CUST0294,2026-06-13,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-06-13,PAY00300,NETBANKING,1,1999,TXN00300,2026-06-13,CREDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2026-06-13,1999,2026-06-14,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00300
TXN00301,ORD00301,MERCHANT_004,CUST0059,2026-01-06,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-01-06,PAY00301,CARD,1,1499,TXN00301,2026-01-06,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-01-08,SET00301,SET00301,SETTLED,2026-01-06,1499,2026-01-08,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00301
TXN00302,ORD00302,MERCHANT_003,CUST0236,2026-01-23,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-01-24,PAY00302,UPI,1,1999,TXN00302,2026-01-24,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-01-25,SET00302,SET00302,SETTLED,2026-01-24,1999,2026-01-25,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00302
TXN00303,ORD00303,MERCHANT_004,CUST0125,2026-05-31,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-06-01,PAY00303,UPI,1,1999,TXN00303,2026-06-01,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-06-02,SET00303,SET00303,SETTLED,2026-06-01,1999,2026-06-02,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00303
TXN00304,ORD00304,MERCHANT_003,CUST0203,2026-03-28,799,INR,NETBANKING,1.0,799.0,SUCCESS,2026-03-28,PAY00304,NETBANKING,1,799,TXN00304,2026-03-28,CREDIT,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,2026-03-31,SET00304,SET00304,SETTLED,2026-03-28,799,2026-03-31,799.0,14.38,2.59,0.0,0.0,0.0,782.03,TXN00304
TXN00305,ORD00305,MERCHANT_001,CUST0087,2026-05-11,4999,INR,UPI,1.0,4999.0,SUCCESS,2026-05-11,PAY00305,UPI,1,4999,TXN00305,2026-05-11,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-05-13,SET00305,SET00305,SETTLED,2026-05-11,4999,2026-05-13,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00305
TXN00306,ORD00306,MERCHANT_005,CUST0272,2026-02-19,7999,INR,NETBANKING,1.0,7999.0,SUCCESS,2026-02-21,PAY00306,NETBANKING,1,7999,TXN00306,2026-02-21,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-02-20,SET00306,SET00306,SETTLED,2026-02-21,7999,2026-02-20,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00306
TXN00307,ORD00307,MERCHANT_002,CUST0180,2026-03-02,299,INR,CARD,1.0,299.0,SUCCESS,2026-03-03,PAY00307,CARD,1,299,TXN00307,2026-03-03,CREDIT,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,2026-03-04,SET00307,SET00307,SETTLED,2026-03-03,299,2026-03-04,299.0,5.38,0.97,0.0,0.0,0.0,292.65,TXN00307
TXN00308,ORD00308,MERCHANT_002,CUST0132,2026-02-14,3999,INR,CARD,1.0,3999.0,SUCCESS,2026-02-14,PAY00308,CARD,1,3999,TXN00308,2026-02-14,CREDIT,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,2026-02-17,SET00308,SET00308,SETTLED,2026-02-14,3999,2026-02-17,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,TXN00308
TXN00309,ORD00309,MERCHANT_002,CUST0039,2026-06-10,2499,INR,WALLET,1.0,2499.0,SUCCESS,2026-06-10,PAY00309,WALLET,1,2499,TXN00498,2026-06-10,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-06-11,SET00309,SET00309,SETTLED,2026-06-10,2499,2026-06-11,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00309
TXN00310,ORD00310,MERCHANT_005,CUST0289,2026-04-25,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-04-25,PAY00310,NETBANKING,1,4999,TXN00310,2026-04-25,CREDIT,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,2026-04-26,SET00310,SET00310,SETTLED,2026-04-25,4999,2026-04-26,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,TXN00310
TXN00311,ORD00311,MERCHANT_002,CUST0162,2026-04-23,299,INR,WALLET,1.0,299.0,SUCCESS,2026-04-23,PAY00311,WALLET,1,299,TXN00311,2026-04-23,CREDIT,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,2026-04-24,SET00311,SET00311,SETTLED,2026-04-23,299,2026-04-24,299.0,4.48,0.81,0.0,0.0,0.0,293.71,TXN00311
TXN00312,ORD00312,MERCHANT_003,CUST0227,2026-03-12,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-03-13,PAY00312,UPI,1,3999,TXN00312,2026-03-13,CREDIT,1.0,3999.0,59.98,10.8,0.0,0.0,2999.25,928.97,2026-03-13,SET00312,SET00312,SETTLED,2026-03-13,3999,2026-03-13,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,TXN00312
TXN00313,ORD00313,MERCHANT_005,CUST0181,2026-01-19,999,INR,WALLET,1.0,999.0,SUCCESS,2026-01-20,PAY00313,WALLET,1,999,TXN00313,2026-01-20,CREDIT,1.0,999.0,9.99,1.8,0.0,0.0,0.0,987.21,2026-01-21,SET00313,SET00313,SETTLED,2026-01-20,999,2026-01-21,999.0,9.99,1.8,0.0,0.0,0.0,987.21,TXN00313
TXN00314,ORD00314,MERCHANT_001,CUST0232,2026-01-15,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-01-16,PAY00314,NETBANKING,1,1499,TXN00314,2026-01-16,CREDIT,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,2026-01-16,SET00314,SET00314,SETTLED,2026-01-16,1499,2026-01-16,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,TXN00314
TXN00315,ORD00315,MERCHANT_001,CUST0040,2026-06-07,3999,INR,WALLET,1.0,3999.0,SUCCESS,2026-06-07,PAY00315,WALLET,1,3999,TXN00315,2026-06-07,CREDIT,1.0,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,2026-06-08,SET00315,SET00315,SETTLED,2026-06-07,3999,2026-06-08,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,TXN00315
TXN00316,ORD00316,MERCHANT_005,CUST0237,2026-05-22,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-05-23,PAY00316,UPI,1,7999,TXN00316,2026-05-23,CREDIT,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,2026-05-25,SET00316,SET00316,SETTLED,2026-05-23,7999,2026-05-25,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,TXN00316
TXN00317,ORD00317,MERCHANT_005,CUST0231,2026-06-16,799,INR,NETBANKING,1.0,799.0,SUCCESS,2026-06-16,PAY00317,NETBANKING,1,799,TXN00317,2026-06-16,CREDIT,1.0,799.0,9.59,1.73,0.0,0.0,0.0,639.2,2026-06-19,SET00317,SET00317,SETTLED,2026-06-16,799,2026-06-19,799.0,9.59,1.73,0.0,0.0,0.0,787.68,TXN00317
TXN00318,ORD00318,MERCHANT_005,CUST0244,2026-02-08,199,INR,WALLET,1.0,199.0,SUCCESS,2026-02-08,PAY00318,WALLET,1,199,TXN00318,2026-02-08,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-02-09,SET00318,SET00318,SETTLED,2026-02-08,199,2026-02-09,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00318
TXN00319,ORD00319,MERCHANT_003,CUST0053,2026-01-22,2999,INR,CARD,1.0,2999.0,SUCCESS,2026-01-23,PAY00319,CARD,1,2999,TXN00319,2026-01-23,CREDIT,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,2026-01-24,SET00319,SET00319,SETTLED,2026-01-23,2999,2026-01-24,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,TXN00319
TXN00320,ORD00320,MERCHANT_002,CUST0021,2026-04-23,2499,INR,CARD,1.0,2499.0,SUCCESS,2026-04-23,PAY00320,CARD,1,2499,TXN00320,2026-04-23,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-04-25,SET00320,SET00320,SETTLED,2026-04-23,2499,2026-04-25,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00320
TXN00321,ORD00321,MERCHANT_003,CUST0187,2026-03-14,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-03-15,PAY00321,WALLET,1,1999,TXN00321,2026-03-15,CREDIT,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,2026-03-16,SET00321,SET00321,SETTLED,2026-03-15,1999,2026-03-16,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,TXN00321
TXN00322,ORD00322,MERCHANT_005,CUST0174,2026-01-14,7999,INR,NETBANKING,1.0,7999.0,SUCCESS,2026-01-14,PAY00322,NETBANKING,1,7999,TXN00322,2026-01-14,CREDIT,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,2026-01-15,SET00322,SET00322,SETTLED,2026-01-14,7999,2026-01-15,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,TXN00322
TXN00323,ORD00323,MERCHANT_003,CUST0034,2026-01-25,2999,INR,WALLET,1.0,2999.0,SUCCESS,2026-01-26,PAY00323,WALLET,1,2999,TXN00323,2026-01-26,CREDIT,1.0,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,2026-01-27,SET00323,SET00323,SETTLED,2026-01-26,2999,2026-01-27,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,TXN00323
