transaction_id,order_id,order_amount,payment_count,payment_total,payment_dates,clean_payment_dates,bank_references,settlement_dates,clean_settlement_date,bank_transaction_count,bank_total,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,status,exception_type,reason,difference,clean_settlement_net,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback
TXN00285,ORD00285,499,1.0,499.0,2026-01-18,2026-01-18,TXN00285,2026-01-19,2026-01-19,1,499,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,488.4,499.0,8.98,1.62,0.0,0.0,0.0
TXN00286,ORD00286,1999,1.0,1999.0,2026-02-26,2026-02-26,TXN00286,2026-02-27,2026-02-27,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00287,ORD00287,1499,1.0,1499.0,2026-02-12,2026-02-12,TXN00287,2026-02-11,2026-02-11,1,1499,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1467.16,1499.0,26.98,4.86,0.0,0.0,0.0
TXN00288,ORD00288,299,1.0,299.0,2026-06-02,2026-06-02,TXN00288,2026-06-04,2026-06-04,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,EXCEPTION,FAILED_PAYMENT,Payment status is FAILED.,299.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00289,ORD00289,199,1.0,199.0,2026-06-08,2026-06-08,TXN00289,2026-06-09,2026-06-09,1,199,1.0,199.0,2.39,0.43,0.0,0.0,0.0,196.18,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,196.18,199.0,2.39,0.43,0.0,0.0,0.0
TXN00290,ORD00290,1999,1.0,1999.0,2026-06-19,2026-06-19,TXN00290,2026-06-22,2026-06-22,1,1999,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1975.41,1999.0,19.99,3.6,0.0,0.0,0.0
TXN00291,ORD00291,799,2.0,1598.0,2026-03-11,2026-03-11,TXN00291,2026-03-12,2026-03-12,1,799,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,EXCEPTION,DUPLICATE_PAYMENT,Duplicate payment record detected.,799.0,782.03,799.0,14.38,2.59,0.0,0.0,0.0
TXN00292,ORD00292,999,1.0,999.0,2026-01-29,2026-01-29,TXN00292,2026-01-30,2026-01-30,1,999,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,984.85,999.0,11.99,2.16,0.0,0.0,0.0
TXN00293,ORD00293,799,1.0,799.0,2026-01-13,2026-01-13,TXN00293,2026-01-15,2026-01-15,1,799,1.0,799.0,15.98,2.88,0.0,0.0,0.0,780.14,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,780.14,799.0,15.98,2.88,0.0,0.0,0.0
TXN00294,ORD00294,999,1.0,999.0,2026-02-23,2026-02-23,TXN00294,2026-02-24,2026-02-24,1,999,2.0,1998.0,19.98,3.6,0.0,0.0,0.0,1974.42,EXCEPTION,DUPLICATE_SETTLEMENT,Duplicate settlement record detected.,-23.58,987.21,999.0,9.99,1.8,0.0,0.0,0.0
TXN00295,ORD00295,1499,1.0,1499.0,2026-03-16,2026-03-16,TXN00295,2026-03-18,2026-03-18,1,1499,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1477.77,1499.0,17.99,3.24,0.0,0.0,0.0
TXN00296,ORD00296,499,1.0,499.0,2026-04-22,2026-04-22,TXN00296,2026-04-22,2026-04-22,1,499,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,488.4,499.0,8.98,1.62,0.0,0.0,0.0
TXN00297,ORD00297,799,1.0,799.0,2026-06-30,2026-06-30,TXN00297,2026-07-01,2026-07-01,1,799,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,782.03,799.0,14.38,2.59,0.0,0.0,0.0
TXN00298,ORD00298,1999,1.0,1999.0,2026-01-11,2026-01-11,TXN00298,2026-01-14,2026-01-14,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00299,ORD00299,3999,1.0,3999.0,2026-03-23,2026-03-23,TXN00299,2026-03-24,2026-03-24,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,EXCEPTION,FAILED_PAYMENT,Payment status is FAILED.,3999.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00300,ORD00300,1999,1.0,1999.0,2026-06-13,2026-06-13,TXN00300,,2026-06-14,1,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,1999.0,1956.54,1999.0,35.98,6.48,0.0,0.0,0.0
TXN00301,ORD00301,1499,1.0,1499.0,2026-01-06,2026-01-06,TXN00301,2026-01-08,2026-01-08,1,1499,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1463.62,1499.0,29.98,5.4,0.0,0.0,0.0
TXN00302,ORD00302,1999,1.0,1999.0,2026-01-24,2026-01-24,TXN00302,2026-01-25,2026-01-25,1,1999,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1951.82,1999.0,39.98,7.2,0.0,0.0,0.0
TXN00303,ORD00303,1999,1.0,1999.0,2026-06-01,2026-06-01,TXN00303,2026-06-02,2026-06-02,1,1999,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1970.69,1999.0,23.99,4.32,0.0,0.0,0.0
TXN00304,ORD00304,799,1.0,799.0,2026-03-28,2026-03-28,TXN00304,2026-03-31,2026-03-31,1,799,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,782.03,799.0,14.38,2.59,0.0,0.0,0.0
TXN00305,ORD00305,4999,1.0,4999.0,2026-05-11,2026-05-11,TXN00305,2026-05-13,2026-05-13,1,4999,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4910.52,4999.0,74.98,13.5,0.0,0.0,0.0
TXN00306,ORD00306,7999,1.0,7999.0,2026-02-21,2026-02-21,TXN00306,2026-02-20,2026-02-20,1,7999,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7857.42,7999.0,119.98,21.6,0.0,0.0,0.0
TXN00307,ORD00307,299,1.0,299.0,2026-03-03,2026-03-03,TXN00307,2026-03-04,2026-03-04,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00308,ORD00308,3999,1.0,3999.0,2026-02-14,2026-02-14,TXN00308,2026-02-17,2026-02-17,1,3999,1.0,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3942.37,3999.0,47.99,8.64,0.0,0.0,0.0
TXN00309,ORD00309,2499,1.0,2499.0,2026-06-10,2026-06-10,TXN00498,2026-06-11,2026-06-11,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,EXCEPTION,WRONG_TRANSACTION_REFERENCE,Bank reference does not match the transaction ID.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00310,ORD00310,4999,1.0,4999.0,2026-04-25,2026-04-25,TXN00310,2026-04-26,2026-04-26,1,4999,1.0,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4910.52,4999.0,74.98,13.5,0.0,0.0,0.0
TXN00311,ORD00311,299,1.0,299.0,2026-04-23,2026-04-23,TXN00311,2026-04-24,2026-04-24,1,299,1.0,299.0,4.48,0.81,0.0,0.0,0.0,293.71,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,293.71,299.0,4.48,0.81,0.0,0.0,0.0
TXN00312,ORD00312,3999,1.0,3999.0,2026-03-13,2026-03-13,TXN00312,2026-03-13,2026-03-13,1,3999,1.0,3999.0,59.98,10.8,0.0,0.0,2999.25,928.97,EXCEPTION,CHARGEBACK,Settlement contains a chargeback.,2999.25,3928.22,3999.0,59.98,10.8,0.0,0.0,0.0
TXN00313,ORD00313,999,1.0,999.0,2026-01-20,2026-01-20,TXN00313,2026-01-21,2026-01-21,1,999,1.0,999.0,9.99,1.8,0.0,0.0,0.0,987.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,987.21,999.0,9.99,1.8,0.0,0.0,0.0
TXN00314,ORD00314,1499,1.0,1499.0,2026-01-16,2026-01-16,TXN00314,2026-01-16,2026-01-16,1,1499,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1477.77,1499.0,17.99,3.24,0.0,0.0,0.0
TXN00315,ORD00315,3999,1.0,3999.0,2026-06-07,2026-06-07,TXN00315,2026-06-08,2026-06-08,1,3999,1.0,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3914.06,3999.0,71.98,12.96,0.0,0.0,0.0
TXN00316,ORD00316,7999,1.0,7999.0,2026-05-23,2026-05-23,TXN00316,2026-05-25,2026-05-25,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00317,ORD00317,799,1.0,799.0,2026-06-16,2026-06-16,TXN00317,2026-06-19,2026-06-19,1,799,1.0,799.0,9.59,1.73,0.0,0.0,0.0,639.2,EXCEPTION,PARTIAL_SETTLEMENT,Settlement net amount is 80% of gross amount.,159.8,787.68,799.0,9.59,1.73,0.0,0.0,0.0
TXN00318,ORD00318,199,1.0,199.0,2026-02-08,2026-02-08,TXN00318,2026-02-09,2026-02-09,1,199,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.78,199.0,3.58,0.64,0.0,0.0,0.0
TXN00319,ORD00319,2999,1.0,2999.0,2026-01-23,2026-01-23,TXN00319,2026-01-24,2026-01-24,1,2999,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2945.92,2999.0,44.98,8.1,0.0,0.0,0.0
TXN00320,ORD00320,2499,1.0,2499.0,2026-04-23,2026-04-23,TXN00320,2026-04-25,2026-04-25,1,2499,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2445.92,2499.0,44.98,8.1,0.0,0.0,0.0
TXN00321,ORD00321,1999,1.0,1999.0,2026-03-15,2026-03-15,TXN00321,2026-03-16,2026-03-16,1,1999,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1975.41,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1975.41,1999.0,19.99,3.6,0.0,0.0,0.0
TXN00322,ORD00322,7999,1.0,7999.0,2026-01-14,2026-01-14,TXN00322,2026-01-15,2026-01-15,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00323,ORD00323,2999,1.0,2999.0,2026-01-26,2026-01-26,TXN00323,2026-01-27,2026-01-27,1,2999,1.0,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2928.22,2999.0,59.98,10.8,0.0,0.0,0.0
TXN00324,ORD00324,3999,1.0,3999.0,2026-06-18,2026-06-18,TXN00324,2026-06-21,2026-06-21,1,3999,1.0,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3951.81,3999.0,39.99,7.2,0.0,0.0,0.0
TXN00325,ORD00325,4999,1.0,4999.0,2026-05-31,2026-05-31,TXN00325,2026-06-01,2026-06-01,1,4999,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4892.82,4999.0,89.98,16.2,0.0,0.0,0.0
TXN00326,ORD00326,5999,1.0,5999.0,2026-06-19,2026-06-19,TXN00326,2026-06-19,2026-06-19,1,5999,1.0,5999.0,59.99,10.8,0.0,599.9,0.0,5328.31,EXCEPTION,REFUND,Settlement contains a refund.,599.9,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00327,ORD00327,999,1.0,999.0,2026-01-24,2026-01-24,TXN00327,2026-01-23,2026-01-23,1,999,1.0,999.0,14.98,2.7,0.0,0.0,0.0,981.32,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,981.32,999.0,14.98,2.7,0.0,0.0,0.0
TXN00328,ORD00328,5999,1.0,5999.0,2026-06-22,2026-06-22,TXN00998,2026-06-23,2026-06-23,1,5999,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,EXCEPTION,WRONG_TRANSACTION_REFERENCE,Bank reference does not match the transaction ID.,0.0,5871.58,5999.0,107.98,19.44,0.0,0.0,0.0
TXN00329,ORD00329,199,1.0,199.0,2026-04-05,2026-04-05,TXN00329,2026-04-05,2026-04-05,1,199,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.3,199.0,3.98,0.72,0.0,0.0,0.0
TXN00330,ORD00330,1499,1.0,1499.0,2026-02-26,2026-02-26,TXN00330,2026-02-26,2026-02-26,1,1499,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1477.77,1499.0,17.99,3.24,0.0,0.0,0.0
TXN00331,ORD00331,499,1.0,499.0,2026-02-06,2026-02-06,TXN00331,2026-02-07,2026-02-07,1,499,1.0,499.0,5.99,1.08,0.0,0.0,249.5,242.43,EXCEPTION,CHARGEBACK,Settlement contains a chargeback.,249.5,491.93,499.0,5.99,1.08,0.0,0.0,0.0
TXN00332,ORD00332,7999,1.0,7999.0,2026-05-10,2026-05-10,TXN00332,2026-05-11,2026-05-11,1,7999,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7829.1,7999.0,143.98,25.92,0.0,0.0,0.0
TXN00333,ORD00333,3999,1.0,3999.0,2026-02-03,2026-02-03,TXN00333,2026-02-05,2026-02-05,1,3999,1.0,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3951.81,3999.0,39.99,7.2,0.0,0.0,0.0
TXN00334,ORD00334,9999,1.0,9999.0,2026-02-16,2026-02-16,TXN00334,2026-02-18,2026-02-18,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00335,ORD00335,1499,1.0,1499.0,2026-04-16,2026-04-16,TXN00335,,2026-04-19,1,1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,1499.0,1467.16,1499.0,26.98,4.86,0.0,0.0,0.0
TXN00336,ORD00336,7999,1.0,7999.0,2026-03-14,2026-03-14,TXN00336,2026-03-17,2026-03-17,1,7999,1.0,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7885.73,7999.0,95.99,17.28,0.0,0.0,0.0
TXN00337,ORD00337,999,1.0,999.0,2026-03-04,2026-03-04,TXN00337,2026-03-05,2026-03-05,1,999,1.0,999.0,11.99,2.16,0.0,0.0,0.0,734.85,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,250.0,984.85,999.0,11.99,2.16,0.0,0.0,0.0
TXN00338,ORD00338,3999,1.0,3999.0,2026-06-25,2026-06-25,TXN00338,2026-06-25,2026-06-25,1,3999,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3904.62,3999.0,79.98,14.4,0.0,0.0,0.0
TXN00339,ORD00339,2999,1.0,2999.0,2026-04-09,2026-04-09,TXN00339,2026-04-09,2026-04-09,1,2999,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2935.3,2999.0,53.98,9.72,0.0,0.0,0.0
TXN00340,ORD00340,499,1.0,499.0,2026-06-04,2026-06-04,TXN00340,2026-06-06,2026-06-06,1,499,1.0,499.0,9.98,1.8,0.0,0.0,0.0,487.22,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,487.22,499.0,9.98,1.8,0.0,0.0,0.0
TXN00341,ORD00341,2999,1.0,2999.0,2026-04-08,2026-04-08,TXN00341,2026-04-09,2026-04-09,1,2999,1.0,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2963.61,2999.0,29.99,5.4,0.0,0.0,0.0
TXN00342,ORD00342,299,1.0,299.0,2026-03-14,2026-03-14,TXN00342,2026-03-15,2026-03-15,1,299,1.0,299.0,5.38,0.97,0.0,0.0,0.0,292.65,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,292.65,299.0,5.38,0.97,0.0,0.0,0.0
TXN00343,ORD00343,499,1.0,499.0,2026-05-12,2026-05-12,TXN00717,2026-05-13,2026-05-13,1,499,1.0,499.0,8.98,1.62,0.0,0.0,0.0,488.4,EXCEPTION,WRONG_TRANSACTION_REFERENCE,Bank reference does not match the transaction ID.,0.0,488.4,499.0,8.98,1.62,0.0,0.0,0.0
TXN00344,ORD00344,1499,1.0,1499.0,2026-04-26,2026-04-26,TXN00344,2026-04-27,2026-04-27,1,1499,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1481.31,1499.0,14.99,2.7,0.0,0.0,0.0
TXN00345,ORD00345,2999,1.0,2999.0,2026-04-13,2026-04-13,TXN00345,2026-04-13,2026-04-13,1,2999,1.0,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2935.3,2999.0,53.98,9.72,0.0,0.0,0.0
TXN00346,ORD00346,1499,1.0,1499.0,2026-01-22,2026-01-22,TXN00346,2026-01-22,2026-01-22,1,1499,1.0,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1477.77,1499.0,17.99,3.24,0.0,0.0,0.0
TXN00347,ORD00347,9999,1.0,9999.0,2026-01-27,2026-01-27,TXN00347,2026-01-28,2026-01-28,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00348,ORD00348,999,1.0,999.0,2026-01-11,2026-01-11,TXN00348,2026-01-11,2026-01-11,1,999,1.0,999.0,17.98,3.24,0.0,0.0,0.0,977.78,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,977.78,999.0,17.98,3.24,0.0,0.0,0.0
TXN00349,ORD00349,3999,1.0,3999.0,2026-04-25,2026-04-25,TXN00349,2026-04-26,2026-04-26,1,3999,1.0,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3914.06,3999.0,71.98,12.96,0.0,0.0,0.0
TXN00350,ORD00350,799,1.0,799.0,2026-03-17,2026-03-07,TXN00350,2026-03-08,2026-03-08,1,799,1.0,799.0,7.99,1.44,0.0,0.0,0.0,789.57,EXCEPTION,DATE_MISMATCH,Payment date differs from the clean reference date.,0.0,789.57,799.0,7.99,1.44,0.0,0.0,0.0
TXN00351,ORD00351,1999,1.0,1999.0,2026-05-17,2026-05-17,TXN00351,2026-05-18,2026-05-18,1,1999,1.0,1999.0,19.99,3.6,0.0,0.0,0.0,1875.41,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,100.0,1975.41,1999.0,19.99,3.6,0.0,0.0,0.0
TXN00352,ORD00352,299,1.0,299.0,2026-03-19,2026-03-19,TXN00352,2026-03-22,2026-03-22,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00353,ORD00353,7999,1.0,7999.0,2026-06-13,2026-06-13,TXN00353,2026-06-14,2026-06-14,1,7999,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,7857.42,7999.0,119.98,21.6,0.0,0.0,0.0
TXN00354,ORD00354,3999,1.0,3999.0,2026-05-08,2026-05-08,TXN00354,2026-05-09,2026-05-09,1,3999,1.0,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,3951.81,3999.0,39.99,7.2,0.0,0.0,0.0
TXN00355,ORD00355,5999,1.0,5999.0,2026-03-04,2026-03-04,TXN00355,2026-03-06,2026-03-06,1,5999,1.0,5999.0,59.99,10.8,0.0,0.0,0.0,5428.21,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,500.0,5928.21,5999.0,59.99,10.8,0.0,0.0,0.0
TXN00356,ORD00356,3999,1.0,3999.0,2026-01-01,2026-01-01,TXN00356,2026-01-02,2026-01-02,1,3999,1.0,3999.0,47.99,8.64,0.0,1199.7,0.0,2742.67,EXCEPTION,REFUND,Settlement contains a refund.,1199.7,3942.37,3999.0,47.99,8.64,0.0,0.0,0.0
TXN00357,ORD00357,499,1.0,499.0,2026-04-19,2026-04-19,TXN00357,2026-04-18,2026-04-18,1,499,1.0,499.0,4.99,0.9,0.0,0.0,0.0,493.11,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,493.11,499.0,4.99,0.9,0.0,0.0,0.0
TXN00358,ORD00358,2999,1.0,2999.0,2026-01-18,2026-01-18,TXN00358,2026-01-20,2026-01-20,1,2999,1.0,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,2956.53,2999.0,35.99,6.48,0.0,0.0,0.0
TXN00359,ORD00359,4999,1.0,4999.0,2026-01-13,2026-01-13,TXN00359,2026-01-13,2026-01-13,1,4999,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4928.21,4999.0,59.99,10.8,0.0,0.0,0.0
TXN00360,ORD00360,1499,1.0,1499.0,2026-01-05,2026-01-05,TXN00360,2026-01-07,2026-01-07,1,1499,1.0,1499.0,14.99,2.7,0.0,449.7,0.0,1031.61,EXCEPTION,REFUND,Settlement contains a refund.,449.7,1481.31,1499.0,14.99,2.7,0.0,0.0,0.0
TXN00361,ORD00361,4999,1.0,4999.0,2026-06-19,2026-06-19,TXN00361,2026-06-20,2026-06-20,1,4999,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,4928.21,4999.0,59.99,10.8,0.0,0.0,0.0
TXN00362,ORD00362,199,1.0,199.0,2026-02-04,2026-02-04,TXN00362,2026-02-06,2026-02-06,1,199,1.0,199.0,19.9,0.54,0.0,0.0,0.0,178.56,EXCEPTION,INCORRECT_FEE,Settlement fee is 10.00% of gross amount.,19.9,195.48,199.0,2.98,0.54,0.0,0.0,0.0
TXN00363,ORD00363,499,1.0,499.0,2026-06-15,2026-06-15,TXN00363,2026-06-15,2026-06-15,1,499,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,491.93,499.0,5.99,1.08,0.0,0.0,0.0
TXN00364,ORD00364,299,1.0,299.0,2026-02-05,2026-02-05,TXN00364,2026-02-06,2026-02-06,1,299,1.0,299.0,5.98,1.08,0.0,0.0,0.0,291.94,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,291.94,299.0,5.98,1.08,0.0,0.0,0.0
TXN00365,ORD00365,199,1.0,199.0,2026-02-21,2026-02-21,TXN00365,,2026-02-24,1,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXCEPTION,MISSING_SETTLEMENT,No settlement record exists for the transaction.,199.0,196.65,199.0,1.99,0.36,0.0,0.0,0.0
TXN00366,ORD00366,2999,1.0,2999.0,2026-03-22,2026-03-22,TXN00366,2026-03-22,2026-03-22,1,2999,1.0,2999.0,44.98,8.1,0.0,0.0,0.0,2445.92,EXCEPTION,AMOUNT_MISMATCH,Settlement net amount differs from the clean reference amount.,500.0,2945.92,2999.0,44.98,8.1,0.0,0.0,0.0
TXN00367,ORD00367,199,1.0,199.0,2026-03-06,2026-03-06,TXN00367,2026-03-07,2026-03-07,1,199,1.0,199.0,3.98,0.72,0.0,0.0,0.0,194.3,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,194.3,199.0,3.98,0.72,0.0,0.0,0.0
TXN00368,ORD00368,9999,1.0,9999.0,2026-01-14,2026-01-14,TXN00368,2026-01-14,2026-01-14,1,9999,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,9822.02,9999.0,149.98,27.0,0.0,0.0,0.0
TXN00369,ORD00369,1999,1.0,1999.0,2026-04-07,2026-04-07,TXN00369,2026-04-07,2026-04-07,1,1999,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,1956.54,1999.0,35.98,6.48,0.0,0.0,0.0
TXN00370,ORD00370,499,0.0,0.0,,2026-03-29,TXN00370,2026-03-30,2026-03-30,1,499,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,EXCEPTION,MISSING_PAYMENT,No payment record exists for the transaction.,499.0,491.93,499.0,5.99,1.08,0.0,0.0,0.0
TXN00371,ORD00371,999,1.0,999.0,2026-05-14,2026-05-14,TXN00371,2026-05-14,2026-05-14,1,999,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,MATCHED,MATCHED,Transaction passed all reconciliation rules.,0.0,975.42,999.0,19.98,3.6,0.0,0.0,0.0
